latitude,longitude,typologie,arrondissement,densite_200m,categorie_commerciale,surface_terrasse,categorie_encoded,arrondissement_encoded,cluster_hdbscan,cluster_size,cluster_persistence,combined_score
48.86825484199609,2.3032840966287713,TERRASSES OUVERTES SUR TROTTOIR,75008,25,RESTAURATION,2.025,18,7,258,6.0,0.026845290557299537,0.16107174334379723
48.85942507059323,2.2984715056457627,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75007,9,RESTAURATION,11.049999999999999,18,6,154,17.0,0.004620905833741661,0.07855539917360824
48.84088115053162,2.277581082153213,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75015,5,RESTAURATION,11.700000000000001,18,14,-1,0.0,0.0,0.0
48.838565144163574,2.288886055567072,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75015,7,RESTAURATION,8.5,18,14,-1,0.0,0.0,0.0
48.83175330091078,2.32730450445864,TERRASSES OUVERTES SUR TROTTOIR,75014,14,RESTAURATION,4.0,18,13,191,6.0,0.007382008236210189,0.044292049417261135
48.876885476753515,2.3384642286761945,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75009,19,RESTAURATION,8.82,18,8,219,16.0,0.014071750872613595,0.22514801396181752
48.88853936891178,2.392660176906301,TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,75019,9,RESTAURATION,3.276,18,18,-1,0.0,0.0,0.0
48.8604779988432,2.340842001256549,TERRASSE ESTIVALE SUR TROTTOIR DÉSAXÉE PAR RAPPORT À LA DEVANTURE,75001,8,TERRASSE ESTIVALE SUR TROTTOIR DÉSAXÉE PAR RAPPORT À LA DEVANTURE,12.6,20,0,7,33.0,0.0018694866985511857,0.06169306105218913
48.835546166630536,2.302820735549772,TERRASSES OUVERTES SUR TROTTOIR,75015,9,RESTAURATION,8.4,18,14,206,7.0,0.00527634133184475,0.03693438932291325
48.89011582957572,2.3447432082848954,CONTRE-TERRASSE PERMANENTE SUR STATIONNEMENT,75018,21,CONTRE-TERRASSE PERMANENTE SUR STATIONNEMENT,17.0,13,17,25,38.0,0.004284824487421861,0.1628233305220307
48.85945090139512,2.367988189517446,TERRASSE ESTIVALE SUR TROTTOIR DÉSAXÉE PAR RAPPORT À LA DEVANTURE,75011,16,TERRASSE ESTIVALE SUR TROTTOIR DÉSAXÉE PAR RAPPORT À LA DEVANTURE,6.0,20,10,7,33.0,0.0018694866985511857,0.06169306105218913
48.846237800881795,2.3142088223128856,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75007,4,RESTAURATION,13.6,18,6,202,9.0,0.0022529984740637526,0.020276986266573774
48.87771506534385,2.3446931690458763,TERRASSES OUVERTES SUR TROTTOIR,75009,13,RESTAURATION,12.141,18,8,246,26.0,0.008455489802279621,0.21984273485927014
48.84958430134207,2.3539107108679955,TERRASSES OUVERTES SUR TROTTOIR,75005,12,RESTAURATION,6.6000000000000005,18,4,-1,0.0,0.0,0.0
48.865960963665074,2.365518019595281,TERRASSES OUVERTES SUR TROTTOIR,75011,15,RESTAURATION,6.6499999999999995,18,10,322,5.0,0.03152294079368101,0.15761470396840505
48.83224735036661,2.320598751750135,TERRASSE ESTIVALE SUR TROTTOIR DÉSAXÉE PAR RAPPORT À LA DEVANTURE,75014,8,TERRASSE ESTIVALE SUR TROTTOIR DÉSAXÉE PAR RAPPORT À LA DEVANTURE,16.0,20,13,7,33.0,0.0018694866985511857,0.06169306105218913
48.87451483775948,2.3209339079184135,CONTRE TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,75008,11,CONTRE TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,15.9,6,7,0,224.0,0.0013354461910876849,0.2991399468036414
48.871002717576154,2.3521584753378884,CONTRE-TERRASSE PERMANENTE SUR STATIONNEMENT,75010,23,CONTRE-TERRASSE PERMANENTE SUR STATIONNEMENT,8.0,13,9,25,38.0,0.004284824487421861,0.1628233305220307
48.847458689074664,2.3433102645863166,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75005,9,RESTAURATION,9.35,18,4,-1,0.0,0.0,0.0
48.88977199989598,2.326526000636307,PARALLÈLE SUR FAÇADE,75018,8,PARALLÈLE SUR FAÇADE,,15,17,-1,0.0,0.0,0.0
48.87132113293642,2.3102026547162455,TERRASSES OUVERTES SUR TROTTOIR,75008,23,RESTAURATION,12.109499999999999,18,7,255,7.0,0.0058275202402073,0.0407926416814511
48.869879356398535,2.3345145577623128,TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,75002,18,RESTAURATION,2.2,18,1,265,12.0,0.008663689965867968,0.10396427959041561
48.88658567909975,2.344319200577687,CONTRE TERRASSE SUR TROTTOIR,75018,5,CONTRE TERRASSE SUR TROTTOIR,2.82,7,17,0,224.0,0.0013354461910876849,0.2991399468036414
48.8732124700177,2.3707837954814326,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75010,10,RESTAURATION,12.75,18,9,312,20.0,0.002590388398033277,0.05180776796066554
48.83008145538445,2.334023985386843,CONTRE TERRASSE ESTIVALE SUR PLACES ET TERRE-PLEIN,75014,7,CONTRE TERRASSE ESTIVALE SUR PLACES ET TERRE-PLEIN,28.4,4,13,0,224.0,0.0013354461910876849,0.2991399468036414
48.88227036887443,2.294283986210177,TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,75017,6,RESTAURATION,13.0,18,16,241,8.0,0.0004724724064528501,0.0037797792516228008
48.86233425753386,2.309393288553372,TERRASSES OUVERTES SUR TROTTOIR,75008,6,RESTAURATION,5.819999999999999,18,7,-1,0.0,0.0,0.0
48.84316881117018,2.342004472665509,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75005,15,RESTAURATION,10.26,18,4,223,7.0,0.003797948050472742,0.026585636353309194
48.84214299906471,2.3244749999941443,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75014,28,RESTAURATION,11.9,18,13,150,48.0,0.006613902044722645,0.31746729814668695
48.851109701168525,2.3386531447509347,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75006,12,RESTAURATION,8.5,18,5,-1,0.0,0.0,0.0
48.88137834743684,2.289411868879012,CONTRE-TERRASSE PERMANENTE SUR STATIONNEMENT,75017,3,CONTRE-TERRASSE PERMANENTE SUR STATIONNEMENT,9.0,13,16,25,38.0,0.004284824487421861,0.1628233305220307
48.87983259303048,2.3502796931517596,TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,75010,13,RESTAURATION,7.470000000000001,18,9,-1,0.0,0.0,0.0
48.88659191034942,2.346167509862885,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75018,16,RESTAURATION,10.2,18,17,303,12.0,0.02295522441711182,0.2754626930053419
48.846371998790225,2.2860424408970728,TERRASSE ESTIVALE SUR TROTTOIR DÉSAXÉE PAR RAPPORT À LA DEVANTURE,75015,10,TERRASSE ESTIVALE SUR TROTTOIR DÉSAXÉE PAR RAPPORT À LA DEVANTURE,15.75,20,14,-1,0.0,0.0,0.0
48.86208969001241,2.3840234420614537,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75011,5,RESTAURATION,17.849999999999998,18,10,-1,0.0,0.0,0.0
48.83894921523141,2.3532578895499037,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75005,10,RESTAURATION,15.299999999999999,18,4,-1,0.0,0.0,0.0
48.87246454102582,2.3249903533933187,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75008,22,RESTAURATION,9.600000000000001,18,7,175,12.0,0.02280740016371398,0.27368880196456774
48.879818999450094,2.3211570013810547,TERRASSES OUVERTES SUR TROTTOIR,75008,7,RESTAURATION,2.4000000000000004,18,7,-1,0.0,0.0,0.0
48.8681995551868,2.2918401580032293,TERRASSES OUVERTES SUR TROTTOIR,75116,6,RESTAURATION,4.0,18,20,247,45.0,0.005365957338638744,0.24146808023874347
48.882352184395806,2.3585891618130534,ÉTALAGE SUR TROTTOIR,75010,4,ÉTALAGE SUR TROTTOIR,3.0,24,9,9,45.0,0.0017146504329232672,0.07715926948154703
48.85231886721141,2.3364962143598236,CONTRE TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,75005,13,CONTRE TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,26.1,6,4,0,224.0,0.0013354461910876849,0.2991399468036414
48.8524699986022,2.3361220001040204,CONTRE TERRASSE SUR TROTTOIR,75009,15,CONTRE TERRASSE SUR TROTTOIR,12.48,7,8,0,224.0,0.0013354461910876849,0.2991399468036414
48.83679778554392,2.350292068523818,CONTRE TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,75013,15,CONTRE TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,9.12,6,12,0,224.0,0.0013354461910876849,0.2991399468036414
48.84322858212507,2.352465134139963,CONTRE-TERRASSE PERMANENTE SUR STATIONNEMENT,75005,15,CONTRE-TERRASSE PERMANENTE SUR STATIONNEMENT,8.5,13,4,25,38.0,0.004284824487421861,0.1628233305220307
48.84772694581208,2.380802677933683,ÉTALAGE SUR TROTTOIR,75012,5,ÉTALAGE SUR TROTTOIR,2.8,24,11,9,45.0,0.0017146504329232672,0.07715926948154703
48.88724602213395,2.3195729102617326,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75017,11,RESTAURATION,11.9,18,16,228,18.0,0.0070866768339123845,0.12756018301042293
48.87126221081892,2.3609235644265567,CONTRE TERRASSE SUR VOIE PIÉTONNE,75010,24,CONTRE TERRASSE SUR VOIE PIÉTONNE,1.075,8,9,0,224.0,0.0013354461910876849,0.2991399468036414
48.865131839635595,2.357121734998687,TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,75003,7,RESTAURATION,1.0,18,2,-1,0.0,0.0,0.0
48.859918577152584,2.347170871087908,ÉTALAGE SUR VOIE PIÉTONNE,75001,50,ÉTALAGE SUR VOIE PIÉTONNE,16.0,25,0,-1,0.0,0.0,0.0
48.86826616425387,2.374058625497477,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75011,7,RESTAURATION,7.098,18,10,187,10.0,0.010681070533307142,0.10681070533307142
48.874815158928,2.325251265619708,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75008,11,RESTAURATION,10.455,18,7,287,10.0,0.016000963274345078,0.16000963274345079
48.83416838945182,2.3158273173819817,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75014,5,RESTAURATION,14.45,18,13,-1,0.0,0.0,0.0
48.88827134338399,2.306436974369674,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75017,8,RESTAURATION,9.86,18,16,271,17.0,0.00784299191208542,0.13333086250545215
48.85608990120383,2.394425058787133,TERRASSES OUVERTES SUR TROTTOIR,75011,7,RESTAURATION,8.395,18,10,263,7.0,0.07122584597272531,0.4985809218090772
48.87092872522405,2.3429830811490393,TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,75002,14,RESTAURATION,2.28,18,1,300,33.0,0.0024211582860505327,0.07989822343966758
48.851087508536345,2.3766097599676934,TERRASSES OUVERTES SUR TROTTOIR,75012,17,RESTAURATION,3.2,18,11,262,30.0,0.004255556548850879,0.1276666964655264
48.87950310453349,2.326568521258956,ÉTALAGE SUR TROTTOIR,75008,11,ÉTALAGE SUR TROTTOIR,8.0,24,7,9,45.0,0.0017146504329232672,0.07715926948154703
48.88150571041525,2.3341932949878053,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75009,14,RESTAURATION,4.08,18,8,299,22.0,0.004237867698692181,0.09323308937122797
48.842289970624506,2.3246326849998065,TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,75014,26,RESTAURATION,4.5,18,13,150,48.0,0.006613902044722645,0.31746729814668695
48.881955480804656,2.3660258390366025,TERRASSES OUVERTES SUR TROTTOIR,75010,12,RESTAURATION,18.7,18,9,283,13.0,0.006433314007168757,0.08363308209319384
48.87377170410804,2.33554117194036,TERRASSES OUVERTES SUR TROTTOIR,75009,12,RESTAURATION,7.4399999999999995,18,8,300,33.0,0.0024211582860505327,0.07989822343966758
48.86945969776982,2.3713454102582094,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75011,11,RESTAURATION,10.54,18,10,305,8.0,0.001767013057743685,0.01413610446194948
48.878508907753144,2.295672856933581,TERRASSES OUVERTES SUR VOIE PIÉTONNE,75017,21,TERRASSES OUVERTES SUR VOIE PIÉTONNE,6.5,23,16,-1,0.0,0.0,0.0
48.88414999880111,2.349133999963836,PARALLÈLE SUR FAÇADE,75010,12,PARALLÈLE SUR FAÇADE,,15,9,16,11.0,0.00038109257730526965,0.004192018350357966
48.85954190535753,2.3485529998647614,TERRASSES OUVERTES SUR TROTTOIR,75001,66,RESTAURATION,10.0536,18,0,135,7.0,6.918463189308005e-05,0.00048429242325156036
48.87082495220698,2.3765820457947915,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75011,17,RESTAURATION,9.18,18,10,203,10.0,0.009276987919114351,0.09276987919114352
48.82688451052324,2.363791777967664,TERRASSES OUVERTES SUR TROTTOIR,75013,4,RESTAURATION,1.3,18,12,-1,0.0,0.0,0.0
48.8662730905168,2.3802151522491912,TERRASSES OUVERTES SUR TROTTOIR,75011,6,RESTAURATION,4.919999999999999,18,10,187,10.0,0.010681070533307142,0.10681070533307142
48.84762682954772,2.3650426022967883,TERRASSES OUVERTES SUR TROTTOIR,75004,3,RESTAURATION,4.97,18,3,31,8.0,0.004453274596832328,0.03562619677465862
48.866018890472134,2.377197965145576,TERRASSES OUVERTES SUR TROTTOIR,75011,14,RESTAURATION,13.65,18,10,319,7.0,0.007948934493030873,0.05564254145121611
48.85826204811524,2.3520825638027967,CONTRE TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,75004,20,CONTRE TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,6.0,6,3,0,224.0,0.0013354461910876849,0.2991399468036414
48.85669100034134,2.3948390004733153,TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,75011,8,RESTAURATION,2.1,18,10,263,7.0,0.07122584597272531,0.4985809218090772
48.840956855367,2.3375148843913074,TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,75005,9,RESTAURATION,4.42,18,4,142,12.0,0.012523398881581405,0.15028078657897687
48.84140699876404,2.2626370008943137,PERPENDICULAIRE SUR FAÇADE,75016,11,PERPENDICULAIRE SUR FAÇADE,,17,15,-1,0.0,0.0,0.0
48.84140699876404,2.2626370008943137,PARALLÈLE SUR FAÇADE,75016,11,PARALLÈLE SUR FAÇADE,,15,15,14,9.0,0.0014985376639344297,0.013486838975409867
48.88282161952132,2.3397830788320144,TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,75018,19,RESTAURATION,3.0,18,17,309,18.0,0.0023633563979296016,0.04254041516273283
48.87671792990355,2.321799952591374,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75008,10,RESTAURATION,13.6,18,7,-1,0.0,0.0,0.0
48.88424636978477,2.2968884935083542,TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,75017,21,RESTAURATION,4.32,18,16,-1,0.0,0.0,0.0
48.881641199847046,2.3025360342928023,CONTRE-TERRASSE PERMANENTE SUR STATIONNEMENT,75017,5,CONTRE-TERRASSE PERMANENTE SUR STATIONNEMENT,12.495,13,16,25,38.0,0.004284824487421861,0.1628233305220307
48.87271899872045,2.3095049999448793,PARALLÈLE SUR FAÇADE,75008,17,PARALLÈLE SUR FAÇADE,,15,7,16,11.0,0.00038109257730526965,0.004192018350357966
48.87526617684414,2.3691195999641015,TERRASSES OUVERTES SUR TROTTOIR,75010,9,RESTAURATION,1.7000000000000002,18,9,312,20.0,0.002590388398033277,0.05180776796066554
48.83133381824013,2.327580168252094,TERRASSES OUVERTES SUR TROTTOIR,75014,20,RESTAURATION,2.544,18,13,196,5.0,0.09196082576581148,0.4598041288290574
48.87505519623376,2.3069115050930273,CONTRE TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,75008,9,CONTRE TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,5.7,6,7,0,224.0,0.0013354461910876849,0.2991399468036414
48.85929414224471,2.3013358391443144,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75007,12,RESTAURATION,9.799999999999999,18,6,-1,0.0,0.0,0.0
48.86747299974749,2.305803000585893,SUR AUVENT OU MARQUISE,75017,6,SUR AUVENT OU MARQUISE,,19,16,-1,0.0,0.0,0.0
48.82667172387128,2.326615170204647,TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,75014,14,RESTAURATION,6.08,18,13,193,8.0,0.0008430697704264814,0.006744558163411851
48.879348446391475,2.352534626278596,TERRASSES OUVERTES SUR TROTTOIR,75010,18,RESTAURATION,7.800000000000001,18,9,-1,0.0,0.0,0.0
48.842828249075495,2.291617708588361,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75015,8,RESTAURATION,17.0,18,14,172,13.0,0.006171368441992101,0.08022778974589731
48.83584106936341,2.3983715888646784,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75012,1,RESTAURATION,13.6,18,11,109,6.0,0.0017387256180048298,0.01043235370802898
48.8501717616853,2.3831990701031227,TERRASSES OUVERTES SUR TROTTOIR,75012,12,RESTAURATION,5.273999999999999,18,11,285,12.0,0.004996057147344906,0.05995268576813888
48.84079999943097,2.38859999915195,PERPENDICULAIRE SUR FAÇADE,75012,7,PERPENDICULAIRE SUR FAÇADE,0.3844,17,11,-1,0.0,0.0,0.0
48.8313038660035,2.3806294522932556,TERRASSES OUVERTES SUR TROTTOIR,75013,1,RESTAURATION,5.95,18,12,75,26.0,0.008473280907943683,0.22030530360653577
48.86386089291964,2.360772458410308,CONTRE TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,75003,25,CONTRE TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,13.0,6,2,0,224.0,0.0013354461910876849,0.2991399468036414
48.854655472528655,2.3723010544801495,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75011,16,RESTAURATION,11.39,18,10,253,37.0,0.007525347452207814,0.2784378557316891
48.86259483547031,2.337887005147079,CONTRE-TERRASSE PERMANENTE SUR STATIONNEMENT,75001,6,CONTRE-TERRASSE PERMANENTE SUR STATIONNEMENT,20.4,13,0,13,5.0,9.442794033809432e-05,0.00047213970169047157
48.871804120071246,2.327272258471907,TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,75009,17,RESTAURATION,8.16,18,8,268,10.0,0.008198368747050174,0.08198368747050175
48.875425237133456,2.391172818241814,TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,75020,11,RESTAURATION,6.300000000000001,18,19,110,8.0,0.002189876751054277,0.017519014008434215
48.87659417142842,2.351341245867405,TERRASSES OUVERTES SUR TROTTOIR,75010,4,RESTAURATION,2.4,18,9,-1,0.0,0.0,0.0
48.84862150080556,2.378153128852226,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75012,25,RESTAURATION,9.600000000000001,18,11,158,9.0,0.014089021874508908,0.12680119687058017
48.86023984555339,2.3469170939060264,ÉTALAGE SUR VOIE PIÉTONNE,75001,41,ÉTALAGE SUR VOIE PIÉTONNE,3.9000000000000004,25,0,9,45.0,0.0017146504329232672,0.07715926948154703
48.85377880303685,2.343740687612737,ÉTALAGE SUR TROTTOIR,75006,23,ÉTALAGE SUR TROTTOIR,12.5,24,5,9,45.0,0.0017146504329232672,0.07715926948154703
48.84997799834927,2.298869999635764,PERPENDICULAIRE SUR FAÇADE,75015,22,PERPENDICULAIRE SUR FAÇADE,,17,14,-1,0.0,0.0,0.0
48.89161762646229,2.3352666415034,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75018,7,RESTAURATION,10.8,18,17,218,9.0,0.0024672245116407424,0.02220502060476668
48.855447879707285,2.400210006574405,CONTRE TERRASSE ESTIVALE SUR PLACES ET TERRE-PLEIN,75020,6,CONTRE TERRASSE ESTIVALE SUR PLACES ET TERRE-PLEIN,8.75,4,19,0,224.0,0.0013354461910876849,0.2991399468036414
48.867387800335216,2.302735797891461,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75008,22,RESTAURATION,10.2,18,7,-1,0.0,0.0,0.0
48.85487367207312,2.385321542567782,ÉTALAGE SUR TROTTOIR,75011,13,ÉTALAGE SUR TROTTOIR,0.6,24,10,9,45.0,0.0017146504329232672,0.07715926948154703
48.869688999331345,2.3329410013627965,PARALLÈLE SUR FAÇADE,75002,9,PARALLÈLE SUR FAÇADE,,15,1,-1,0.0,0.0,0.0
48.864854883680096,2.333052587877128,TERRASSES OUVERTES SUR TROTTOIR,75001,17,RESTAURATION,13.5,18,0,291,7.0,0.05630947586963108,0.39416633108741755
48.87600364446376,2.358385587952868,TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,75010,19,RESTAURATION,22.57,18,9,-1,0.0,0.0,0.0
48.85852270408185,2.3823578313876,ÉTALAGE SUR TROTTOIR,75011,17,ÉTALAGE SUR TROTTOIR,2.4,24,10,9,45.0,0.0017146504329232672,0.07715926948154703
48.86930106814496,2.3966114178985536,CONTRE TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,75020,5,CONTRE TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,0.96,6,19,0,224.0,0.0013354461910876849,0.2991399468036414
48.87785777514809,2.3519945440799046,CONTRE TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,75010,6,CONTRE TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,12.0,6,9,0,224.0,0.0013354461910876849,0.2991399468036414
